ANO,MÊS,LOCALIZAÇÃO,PRODUÇÃO,REGIÃO
2017-01-01,JUN,TERRA,"84505,87605",SERGIPE
2017-01-01,JUL,TERRA,"85725,83751",SERGIPE
2017-01-01,AGO,TERRA,"84034,91855",SERGIPE
2017-01-01,SET,TERRA,"82700,64954",SERGIPE
2017-01-01,OUT,TERRA,"86206,26567",SERGIPE
2017-01-01,NOV,TERRA,"81359,90272",SERGIPE
2017-01-01,DEZ,TERRA,"82491,64227",SERGIPE
2018-01-01,JAN,MAR,"26639,41496",SERGIPE
2018-01-01,FEV,MAR,"24390,55405",SERGIPE
2018-01-01,MAR,MAR,"24968,41299",SERGIPE
2018-01-01,ABR,MAR,"19457,62001",SERGIPE
2018-01-01,MAI,MAR,"25838,01699",SERGIPE
2018-01-01,JUN,MAR,"24213,138",SERGIPE
2018-01-01,JUL,MAR,"24692,477",SERGIPE
2018-01-01,AGO,MAR,"24367,473",SERGIPE
2018-01-01,SET,MAR,"23023,862",SERGIPE
2018-01-01,OUT,MAR,"24060,333",SERGIPE
2018-01-01,NOV,MAR,"21635,364",SERGIPE
2018-01-01,DEZ,MAR,"19040,618",SERGIPE
2018-01-01,JAN,TERRA,"82597,25157",SERGIPE
2018-01-01,FEV,TERRA,"70467,21531",SERGIPE
2018-01-01,MAR,TERRA,"71253,43887",SERGIPE
2018-01-01,ABR,TERRA,"64797,22888",SERGIPE
2018-01-01,MAI,TERRA,"64710,59892",SERGIPE
2018-01-01,JUN,TERRA,"62989,51949",SERGIPE
2018-01-01,JUL,TERRA,"63664,33774",SERGIPE
2018-01-01,AGO,TERRA,"61932,15742",SERGIPE
2018-01-01,SET,TERRA,"57107,81674",SERGIPE
2018-01-01,OUT,TERRA,"57757,80489",SERGIPE
2018-01-01,NOV,TERRA,"55428,36464",SERGIPE
2018-01-01,DEZ,TERRA,"58793,14026",SERGIPE
2019-01-01,JAN,MAR,"17605,8",SERGIPE
2019-01-01,FEV,MAR,"14386,044",SERGIPE
2019-01-01,MAR,MAR,"14673,96502",SERGIPE
2019-01-01,ABR,MAR,"14205,976",SERGIPE
2019-01-01,MAI,MAR,"15952,145",SERGIPE
2019-01-01,JUN,MAR,"18919,31899",SERGIPE
2019-01-01,JUL,MAR,"21946,685",SERGIPE
2019-01-01,AGO,MAR,"12860,785",SERGIPE
2019-01-01,SET,MAR,"22236,703",SERGIPE
2019-01-01,OUT,MAR,"18581,941",SERGIPE
2019-01-01,NOV,MAR,"16340,765",SERGIPE
2019-01-01,DEZ,MAR,"17099,5955",SERGIPE
2019-01-01,JAN,TERRA,"59430,03024",SERGIPE
2019-01-01,FEV,TERRA,"51502,25299",SERGIPE
2019-01-01,MAR,TERRA,"55926,0735",SERGIPE
2019-01-01,ABR,TERRA,"55178,13597",SERGIPE
2019-01-01,MAI,TERRA,"52657,64121",SERGIPE
2019-01-01,JUN,TERRA,"49240,29028",SERGIPE
2019-01-01,JUL,TERRA,"49896,55015",SERGIPE
2019-01-01,AGO,TERRA,"54907,31202",SERGIPE
2019-01-01,SET,TERRA,"54489,33399",SERGIPE
2019-01-01,OUT,TERRA,"56443,74533",SERGIPE
2019-01-01,NOV,TERRA,"53711,07696",SERGIPE
2019-01-01,DEZ,TERRA,"56413,34118",SERGIPE
2020-01-01,JAN,MAR,"18047,675",SERGIPE
2020-01-01,FEV,MAR,"23663,829",SERGIPE
2020-01-01,MAR,MAR,"42482,193",SERGIPE
2020-01-01,ABR,MAR,"7665,75099",SERGIPE
2020-01-01,MAI,MAR,"3718,94399",SERGIPE
2020-01-01,JUN,MAR,"3710,83134",SERGIPE
2020-01-01,JUL,MAR,"3500,146",SERGIPE
2020-01-01,AGO,MAR,"3215,4585",SERGIPE
2020-01-01,SET,MAR,"2485,48999",SERGIPE
2020-01-01,OUT,MAR,"1977,291",SERGIPE
2020-01-01,NOV,MAR,"1908,3875",SERGIPE
2020-01-01,DEZ,MAR,"1410,24083",SERGIPE
2020-01-01,JAN,TERRA,"55031,68668",SERGIPE
2020-01-01,FEV,TERRA,"50876,17589",SERGIPE
2020-01-01,MAR,TERRA,"54881,23544",SERGIPE
2020-01-01,ABR,TERRA,"52465,37516",SERGIPE
2020-01-01,MAI,TERRA,"53567,50823",SERGIPE
2020-01-01,JUN,TERRA,"49975,31857",SERGIPE
2020-01-01,JUL,TERRA,"48233,80749",SERGIPE
2020-01-01,AGO,TERRA,"49929,96018",SERGIPE
2020-01-01,SET,TERRA,"47881,02594",SERGIPE
2020-01-01,OUT,TERRA,"48093,03766",SERGIPE
2020-01-01,NOV,TERRA,"42867,18729",SERGIPE
2020-01-01,DEZ,TERRA,"43362,20588",SERGIPE
2021-01-01,JAN,MAR,"1507,001",SERGIPE
2021-01-01,FEV,MAR,"1315,71",SERGIPE
2021-01-01,MAR,MAR,"1310,138",SERGIPE
2021-01-01,ABR,MAR,"1131,3795",SERGIPE
2021-01-01,MAI,MAR,"1352,531",SERGIPE
2021-01-01,JUN,MAR,"1413,3865",SERGIPE
2021-01-01,JUL,MAR,"1648,333",SERGIPE
2021-01-01,AGO,MAR,"722,915",SERGIPE
2021-01-01,SET,MAR,"430,912",SERGIPE
2021-01-01,OUT,MAR,"441,26569",SERGIPE
2021-01-01,NOV,MAR,"681,28835",SERGIPE
2021-01-01,DEZ,MAR,"941,00159",SERGIPE
2021-01-01,JAN,TERRA,"41977,52794",SERGIPE
2021-01-01,FEV,TERRA,"38978,91378",SERGIPE
2021-01-01,MAR,TERRA,"41064,18745",SERGIPE
2021-01-01,ABR,TERRA,"27453,8541",SERGIPE
2021-01-01,MAI,TERRA,"45424,46757",SERGIPE
2021-01-01,JUN,TERRA,"35291,18042",SERGIPE
2021-01-01,JUL,TERRA,"39028,971",SERGIPE
2021-01-01,AGO,TERRA,"36283,04421",SERGIPE
2021-01-01,SET,TERRA,"34544,00988",SERGIPE
2021-01-01,OUT,TERRA,"35933,0195",SERGIPE
2021-01-01,NOV,TERRA,"36402,50803",SERGIPE
2021-01-01,DEZ,TERRA,"36246,35774",SERGIPE
2022-01-01,JAN,MAR,"887,574",SERGIPE
2022-01-01,FEV,MAR,"945,82621",SERGIPE
2022-01-01,MAR,MAR,"1060,62899",SERGIPE
2022-01-01,ABR,MAR,"1240,98266",SERGIPE
2022-01-01,MAI,MAR,"1236,87912",SERGIPE
2022-01-01,JUN,MAR,"1131,28526",SERGIPE
2022-01-01,JUL,MAR,"1063,00056",SERGIPE
2022-01-01,AGO,MAR,"1176,09926",SERGIPE
2022-01-01,SET,MAR,"1153,2413",SERGIPE
2022-01-01,OUT,MAR,"1174,93198",SERGIPE
2022-01-01,NOV,MAR,"1114,52889",SERGIPE
2022-01-01,DEZ,MAR,"945,34712",SERGIPE
2022-01-01,JAN,TERRA,"35927,1129",SERGIPE
2022-01-01,FEV,TERRA,"32071,81451",SERGIPE
2022-01-01,MAR,TERRA,"37279,57816",SERGIPE
2022-01-01,ABR,TERRA,"29787,05789",SERGIPE
2022-01-01,MAI,TERRA,"13891,01594",SERGIPE
2022-01-01,JUN,TERRA,"1146,74733",SERGIPE
2022-01-01,JUL,TERRA,"1258,3391",SERGIPE
2022-01-01,AGO,TERRA,"1159,1514",SERGIPE
2022-01-01,SET,TERRA,"1127,93148",SERGIPE
2022-01-01,OUT,TERRA,"7171,97671",SERGIPE
2022-01-01,NOV,TERRA,"22712,50564",SERGIPE
2022-01-01,DEZ,TERRA,"20113,18428",SERGIPE
2023-01-01,JAN,MAR,"951,31",SERGIPE
2023-01-01,FEV,MAR,"832,803",SERGIPE
2023-01-01,MAR,MAR,"836,801",SERGIPE
2023-01-01,ABR,MAR,"797,74",SERGIPE
2023-01-01,MAI,MAR,"867,277",SERGIPE
2023-01-01,JUN,MAR,"778,497",SERGIPE
2023-01-01,JUL,MAR,"789,93",SERGIPE
2023-01-01,AGO,MAR,"794,584",SERGIPE
2023-01-01,SET,MAR,"720,987",SERGIPE
2023-01-01,OUT,MAR,"0,0",SERGIPE
2023-01-01,NOV,MAR,"0,0",SERGIPE
2023-01-01,DEZ,MAR,"0,0",SERGIPE
2023-01-01,JAN,TERRA,"17331,73",SERGIPE
2023-01-01,FEV,TERRA,"21799,116",SERGIPE
2023-01-01,MAR,TERRA,"31925,676",SERGIPE
2023-01-01,ABR,TERRA,"29195,791",SERGIPE
2023-01-01,MAI,TERRA,"32118,956",SERGIPE
2023-01-01,JUN,TERRA,"27633,762",SERGIPE
2023-01-01,JUL,TERRA,"34778,232",SERGIPE
2023-01-01,AGO,TERRA,"31291,429",SERGIPE
2023-01-01,SET,TERRA,"42509,322",SERGIPE
2023-01-01,OUT,TERRA,"0,0",SERGIPE
2023-01-01,NOV,TERRA,"0,0",SERGIPE
2023-01-01,DEZ,TERRA,"0,0",SERGIPE
